Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,AgeGroup,AgeGroupCode,SuicideRate
2019,Kenya,KEN,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,16.07
2019,Malta,MLT,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,16.08
2019,Morocco,MAR,Eastern Mediterranean,EMR,Male,MLE,55-64 years,YEARS55-64,16.08
2019,Canada,CAN,Americas,AMR,Both sexes,BTSX,45-54 years,YEARS45-54,16.09
2019,Germany,DEU,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,16.09
2019,Sweden,SWE,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,16.12
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,55-64 years,YEARS55-64,16.14
2019,Australia,AUS,Western Pacific,WPR,Both sexes,BTSX,55-64 years,YEARS55-64,16.15
2019,Bhutan,BTN,South-East Asia,SEAR,Female,FMLE,75-84 years,YEARS75-84,16.15
2019,Japan,JPN,Western Pacific,WPR,Both sexes,BTSX,25-34 years,YEARS25-34,16.15
2019,Fiji,FJI,Western Pacific,WPR,Male,MLE,35-44 years,YEARS35-44,16.17
2019,Austria,AUT,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,16.2
2019,France,FRA,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,16.21
2019,Spain,ESP,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,16.22
2019,Ghana,GHA,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,16.23
2019,Iceland,ISL,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,16.25
2019,Cuba,CUB,Americas,AMR,Both sexes,BTSX,45-54 years,YEARS45-54,16.26
2019,India,IND,South-East Asia,SEAR,Both sexes,BTSX,55-64 years,YEARS55-64,16.26
2019,Israel,ISR,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,16.26
2019,North Korea,PRK,South-East Asia,SEAR,Female,FMLE,65-74 years,YEARS65-74,16.28
2019,Tanzania,TZA,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,16.28
2019,Canada,CAN,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,16.29
2019,Sweden,SWE,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,16.3
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Male,MLE,25-34 years,YEARS25-34,16.32
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,16.34
2019,Kyrgyz Republic,KGZ,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,16.36
2019,Switzerland,CHE,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,16.44
2019,Ecuador,ECU,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,16.45
2019,Netherlands,NLD,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,16.47
2019,Nicaragua,NIC,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,16.47
2019,Luxembourg,LUX,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,16.51
2019,Mali,MLI,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,16.51
2019,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,55-64 years,YEARS55-64,16.54
2019,Denmark,DNK,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,16.58
2019,Japan,JPN,Western Pacific,WPR,Both sexes,BTSX,65-74 years,YEARS65-74,16.62
2019,Romania,ROU,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,16.66
2019,Greece,GRC,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,16.67
2019,France,FRA,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,16.69
2019,Canada,CAN,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,16.72
2019,Costa Rica,CRI,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,16.72
2019,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,16.73
2019,Nicaragua,NIC,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,16.74
2019,Cabo Verde,CPV,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,16.77
2019,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,16.77
2019,Portugal,PRT,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,16.79
2019,Uganda,UGA,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,16.79
2019,Iceland,ISL,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,16.8
2019,India,IND,South-East Asia,SEAR,Female,FMLE,15-24 years,YEARS15-24,16.8
2019,Eritrea,ERI,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,16.81
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,16.82
2019,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,45-54 years,YEARS45-54,16.83
2019,Germany,DEU,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,16.86
2019,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,16.86
2019,Azerbaijan,AZE,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,16.87
2019,Iceland,ISL,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,16.87
2019,India,IND,South-East Asia,SEAR,Both sexes,BTSX,45-54 years,YEARS45-54,16.87
2019,Samoa,WSM,Western Pacific,WPR,Male,MLE,45-54 years,YEARS45-54,16.88
2019,Zimbabwe,ZWE,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,16.88
2019,Kyrgyz Republic,KGZ,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,16.92
2019,South Africa,ZAF,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,16.92
2019,Fiji,FJI,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,16.93
2019,New Zealand,NZL,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,16.94
2019,Burundi,BDI,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,16.95
2019,Guinea-Bissau,GNB,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,16.96
2019,Panama,PAN,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,16.97
2019,Kazakhstan,KAZ,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,16.98
2019,Colombia,COL,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,16.99
2019,United Kingdom,GBR,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,16.99
2019,Guinea-Bissau,GNB,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,160.2
2019,Zimbabwe,ZWE,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,160.5
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,160.7
2019,Madagascar,MDG,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,160.7
2019,Russia,RUS,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,161.1
2019,Angola,AGO,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,165.1
2019,Comoros,COM,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,165.3
2019,Guinea,GIN,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,165.6
2019,Croatia,HRV,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,166.8
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,167.0
2019,Ghana,GHA,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,167.4
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,168.0
2019,Namibia,NAM,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,169.9
2019,Gabon,GAB,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,17.0
2019,Norway,NOR,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,17.03
2019,Namibia,NAM,Africa,AFR,Male,MLE,25-34 years,YEARS25-34,17.06
2019,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Both sexes,BTSX,85+ years,YEARS85PLUS,17.06
2019,Chad,TCD,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,17.07
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Both sexes,BTSX,25-34 years,YEARS25-34,17.07
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,17.08
2019,Gabon,GAB,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,17.09
2019,Iran,IRN,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,17.1
2019,Haiti,HTI,Americas,AMR,Both sexes,BTSX,45-54 years,YEARS45-54,17.11
2019,Australia,AUS,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,17.12
2019,Mozambique,MOZ,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,17.12
2019,Norway,NOR,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,17.12
2019,Sri Lanka,LKA,South-East Asia,SEAR,Both sexes,BTSX,45-54 years,YEARS45-54,17.14
2019,Switzerland,CHE,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,17.15
2019,Indonesia,IDN,South-East Asia,SEAR,Female,FMLE,85+ years,YEARS85PLUS,17.16
2019,Australia,AUS,Western Pacific,WPR,Both sexes,BTSX,35-44 years,YEARS35-44,17.17
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,17.18
2019,Belize,BLZ,Americas,AMR,Both sexes,BTSX,75-84 years,YEARS75-84,17.19
2019,Argentina,ARG,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,17.21
2019,Gambia,GMB,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,17.21
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,17.22
2019,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,17.23
2019,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,15-24 years,YEARS15-24,17.23
2019,Austria,AUT,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,17.24
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,17.25
2019,United States,USA,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,17.25
2019,Vanuatu,VUT,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,17.26
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,65-74 years,YEARS65-74,17.28
2019,Ireland,IRL,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,17.29
2019,Iceland,ISL,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,17.32
2019,Bolivia,BOL,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,17.33
2019,Israel,ISR,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,17.34
2019,Niger,NER,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,17.35
2019,Moldova,MDA,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,17.36
2019,Cabo Verde,CPV,Africa,AFR,Male,MLE,25-34 years,YEARS25-34,17.37
2019,Netherlands,NLD,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,17.37
2019,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,17.38
2019,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,17.38
2019,Guatemala,GTM,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,17.39
2019,Montenegro,MNE,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,17.39
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Male,MLE,75-84 years,YEARS75-84,17.4
2019,Lithuania,LTU,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,17.41
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,45-54 years,YEARS45-54,17.41
2019,Slovakia,SVK,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,17.41
2019,Belarus,BLR,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,17.42
2019,Vietnam,VNM,Western Pacific,WPR,Female,FMLE,85+ years,YEARS85PLUS,17.43
2019,India,IND,South-East Asia,SEAR,Both sexes,BTSX,65-74 years,YEARS65-74,17.45
2019,Croatia,HRV,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,17.53
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Male,MLE,35-44 years,YEARS35-44,17.57
2019,Netherlands,NLD,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,17.57
2019,Japan,JPN,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,17.59
2019,Netherlands,NLD,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,17.6
2019,Timor-Leste,TLS,South-East Asia,SEAR,Female,FMLE,85+ years,YEARS85PLUS,17.6
2019,Guinea-Bissau,GNB,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,17.61
2019,Haiti,HTI,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,17.62
2019,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,17.62
2019,Bolivia,BOL,Americas,AMR,Both sexes,BTSX,75-84 years,YEARS75-84,17.63
2019,Brazil,BRA,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,17.63
2019,St. Lucia,LCA,Americas,AMR,Male,MLE,45-54 years,YEARS45-54,17.63
2019,Australia,AUS,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,17.65
2019,Botswana,BWA,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,17.65
2019,Tanzania,TZA,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,17.65
2019,Comoros,COM,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,17.66
2019,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,17.66
2019,Malta,MLT,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,17.68
2019,Guinea-Bissau,GNB,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,17.71
2019,Haiti,HTI,Americas,AMR,Both sexes,BTSX,55-64 years,YEARS55-64,17.71
2019,Botswana,BWA,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,17.72
2019,Ecuador,ECU,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,17.75
2019,Bhutan,BTN,South-East Asia,SEAR,Male,MLE,65-74 years,YEARS65-74,17.78
2019,Slovenia,SVN,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,17.78
2019,Bangladesh,BGD,South-East Asia,SEAR,Male,MLE,75-84 years,YEARS75-84,17.8
2019,Belarus,BLR,Europe,EUR,Both sexes,BTSX,25-34 years,YEARS25-34,17.8
2019,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,17.81
2019,Russia,RUS,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,17.81
2019,Latvia,LVA,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,17.84
2019,Poland,POL,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,17.86
2019,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,17.86
2019,Equatorial Guinea,GNQ,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,17.87
2019,Sierra Leone,SLE,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,17.88
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,65-74 years,YEARS65-74,17.89
2019,Seychelles,SYC,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,17.95
2019,Sweden,SWE,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,17.97
2019,Dominican Republic,DOM,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,17.98
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Both sexes,BTSX,45-54 years,YEARS45-54,17.99
2019,El Salvador,SLV,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,17.99
2019,Niger,NER,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,170.4
2019,Chad,TCD,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,172.2
2019,Malawi,MWI,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,173.5
2019,Liberia,LBR,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,175.6
2019,Gabon,GAB,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,177.5
2019,Vietnam,VNM,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,18.03
2019,Argentina,ARG,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,18.05
2019,Ethiopia,ETH,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,18.05
2019,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,18.06
2019,India,IND,South-East Asia,SEAR,Both sexes,BTSX,35-44 years,YEARS35-44,18.08
2019,Austria,AUT,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,18.1
2019,Belize,BLZ,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,18.12
2019,Czech Republic,CZE,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,18.13
2019,Fiji,FJI,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,18.13
2019,Norway,NOR,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,18.14
2019,Nepal,NPL,South-East Asia,SEAR,Female,FMLE,85+ years,YEARS85PLUS,18.16
2019,Argentina,ARG,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,18.17
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,18.18
2019,United Kingdom,GBR,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,18.19
2019,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,45-54 years,YEARS45-54,18.21
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,18.22
2019,Mali,MLI,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,18.22
2019,Luxembourg,LUX,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,18.24
2019,Morocco,MAR,Eastern Mediterranean,EMR,Male,MLE,65-74 years,YEARS65-74,18.24
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,25-34 years,YEARS25-34,18.25
2019,Congo Republic,COG,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,18.26
2019,Benin,BEN,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,18.27
2019,Namibia,NAM,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,18.28
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,18.31
2019,Denmark,DNK,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,18.32
2019,Venezuela,VEN,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,18.32
2019,Fiji,FJI,Western Pacific,WPR,Male,MLE,25-34 years,YEARS25-34,18.33
2019,Samoa,WSM,Western Pacific,WPR,Male,MLE,55-64 years,YEARS55-64,18.33
2019,Costa Rica,CRI,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,18.34
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,55-64 years,YEARS55-64,18.37
2019,Moldova,MDA,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,18.4
2019,Finland,FIN,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,18.41
2019,Netherlands,NLD,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,18.46
2019,Laos,LAO,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,18.47
2019,Ecuador,ECU,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,18.48
2019,Uzbekistan,UZB,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,18.5
2019,Yemen,YEM,Eastern Mediterranean,EMR,Both sexes,BTSX,85+ years,YEARS85PLUS,18.52
2019,Iraq,IRQ,Eastern Mediterranean,EMR,Male,MLE,75-84 years,YEARS75-84,18.54
2019,Libya,LBY,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,18.54
2019,Thailand,THA,South-East Asia,SEAR,Both sexes,BTSX,85+ years,YEARS85PLUS,18.54
2019,India,IND,South-East Asia,SEAR,Both sexes,BTSX,25-34 years,YEARS25-34,18.56
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Female,FMLE,85+ years,YEARS85PLUS,18.58
2019,Nigeria,NGA,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,18.61
2019,Seychelles,SYC,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,18.61
2019,Burundi,BDI,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,18.63
2019,New Zealand,NZL,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,18.63
2019,Eritrea,ERI,Africa,AFR,Male,MLE,25-34 years,YEARS25-34,18.64
2019,Angola,AGO,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,18.65
2019,Belize,BLZ,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,18.65
2019,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,18.65
2019,Burkina Faso,BFA,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,18.68
2019,Namibia,NAM,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,18.68
2019,Fiji,FJI,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,18.72
2019,St. Lucia,LCA,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,18.72
2019,Russia,RUS,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,18.74
2019,Slovakia,SVK,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,18.74
2019,DR Congo,COD,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,18.76
2019,Uzbekistan,UZB,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,18.76
2019,Bolivia,BOL,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,18.77
2019,Japan,JPN,Western Pacific,WPR,Both sexes,BTSX,55-64 years,YEARS55-64,18.77
2019,Mauritania,MRT,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,18.78
2019,Guinea,GIN,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,18.79
2019,Kenya,KEN,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,18.82
2019,Australia,AUS,Western Pacific,WPR,Both sexes,BTSX,45-54 years,YEARS45-54,18.83
2019,Georgia,GEO,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,18.83
2019,Norway,NOR,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,18.84
2019,Serbia,SRB,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,18.84
2019,Samoa,WSM,Western Pacific,WPR,Both sexes,BTSX,35-44 years,YEARS35-44,18.9
2019,Madagascar,MDG,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,18.91
2019,Sri Lanka,LKA,South-East Asia,SEAR,Male,MLE,25-34 years,YEARS25-34,18.91
2019,Cuba,CUB,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,18.92
2019,Guinea,GIN,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,18.92
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Male,MLE,75-84 years,YEARS75-84,18.92
2019,North Korea,PRK,South-East Asia,SEAR,Both sexes,BTSX,55-64 years,YEARS55-64,18.95
2019,Mozambique,MOZ,Africa,AFR,Both sexes,BTSX,25-34 years,YEARS25-34,18.96
2019,South Africa,ZAF,Africa,AFR,Female,FMLE,35-44 years,YEARS35-44,18.97
2019,Montenegro,MNE,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,182.9
2019,Zimbabwe,ZWE,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,183.9
2019,Belarus,BLR,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,186.3
2019,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,187.0
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,188.2
2019,North Korea,PRK,South-East Asia,SEAR,Male,MLE,85+ years,YEARS85PLUS,188.4
2019,Central African Republic,CAF,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,189.8
2019,Chile,CHL,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,19.03
2019,Egypt,EGY,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,19.04
2019,Costa Rica,CRI,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,19.06
2019,China,CHN,Western Pacific,WPR,Both sexes,BTSX,65-74 years,YEARS65-74,19.07
2019,Samoa,WSM,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,19.07
2019,Netherlands,NLD,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,19.09
2019,Sweden,SWE,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,19.09
2019,Suriname,SUR,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,19.1
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Male,MLE,15-24 years,YEARS15-24,19.11
2019,Lesotho,LSO,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,19.13
2019,Mozambique,MOZ,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,19.14
2019,Eswatini,SWZ,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,19.19
2019,Cameroon,CMR,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,19.21
2019,Seychelles,SYC,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,19.21
2019,Paraguay,PRY,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,19.24
2019,Philippines,PHL,Western Pacific,WPR,Both sexes,BTSX,85+ years,YEARS85PLUS,19.24
2019,Thailand,THA,South-East Asia,SEAR,Male,MLE,65-74 years,YEARS65-74,19.24
2019,Norway,NOR,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,19.26
2019,Vanuatu,VUT,Western Pacific,WPR,Both sexes,BTSX,45-54 years,YEARS45-54,19.26
2019,Jordan,JOR,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,19.27
2019,Zambia,ZMB,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,19.3
2019,Cuba,CUB,Americas,AMR,Female,FMLE,85+ years,YEARS85PLUS,19.33
2019,United States,USA,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,19.34
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Male,MLE,35-44 years,YEARS35-44,19.37
2019,Ecuador,ECU,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,19.38
2019,Seychelles,SYC,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,19.38
2019,Nicaragua,NIC,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,19.39
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,35-44 years,YEARS35-44,19.41
2019,France,FRA,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,19.43
